contact_id,message,dir,emotion
user_33057,"Honestly, remorse_75",sent,remorse
user_33058,remorse_82 recently,sent,remorse
user_33059,REMORSE_18 I SWEAR,sent,remorse
user_33060,REMORSE_38 BELIEVE ME,sent,remorse
user_33061,So remorse,sent,remorse
user_33062,remorse_92 recently.,sent,remorse
user_33063,"TO TRULY BE FRANK, REMORSE_90...",sent,remorse
user_33064,remorse_69!?,sent,remorse
user_33065,"For real, remorse_41!!",sent,remorse
user_33066,"I MUST SAY, RIDICULOUSLY REMORSE_79 TRUST ME. GET IT?",sent,remorse
user_33067,"I UTTERLY SWEAR, REMORSE_24 DAMN...",sent,remorse
user_33068,"I have to very tell you, remorse_52 bro. Isn't it?.",sent,remorse
user_33069,"I HAVE TO TELL CRAZY YOU, THIS IS REMORSE...",sent,remorse
user_33070,"Trust me, ridiculously remorse_75",sent,remorse
user_33071,remorse_79 damn every day,sent,remorse
user_33072,remorse_66 dude,sent,remorse
user_33073,remorse_9 seriously. You feel me?,sent,remorse
user_33074,"Actually, remorse_55!",sent,remorse
user_33075,"You know what, remorse_76",sent,remorse
user_33076,"Just so you know, remorse_40",sent,remorse
user_33077,REMORSE_62,sent,remorse
user_33078,"BELIEVE ME, REMORSE_70 DUDE ALL THE TIME. AGREE?",sent,remorse
user_33079,"SERIOUSLY, REMORSE_74",sent,remorse
user_33080,"TRUST ME, REMORSE_77 SERIOUSLY THIS MOMENT!?",sent,remorse
user_33081,"Trust totally me, remorse_28",sent,remorse
user_33082,"By the way, remorse_66. Isn't it?",sent,remorse
user_33083,remorse_93 bro,sent,remorse
user_33084,"Honestly, remorse_17...",sent,remorse
user_33085,remorse_12 for real nowadays!!,sent,remorse
user_33086,remorse_59...,sent,remorse
user_33087,remorse_85 man?,sent,remorse
user_33088,remorse_62!!,sent,remorse
user_33089,remorse_2 right now. Isn't it?.,sent,remorse
user_33090,remorse_70 believe me!?,sent,remorse
user_33091,"Honestly, remorse_16 this moment.",sent,remorse
user_33092,remorse_64 lately,sent,remorse
user_33093,"Honestly, remorse_16",sent,remorse
user_33094,i feel ridiculously remorse bro recently!?,sent,remorse
user_33095,remorse_37 today nowadays,sent,remorse
user_33096,"For real, completely remorse_9",sent,remorse
user_33097,remorse_61!?,sent,remorse
user_33098,"Look, truly remorse_5 forever",sent,remorse
user_33099,remorse_52!?,sent,remorse
user_33100,"I MUST SAY, REMORSE_7 TRUST ME?",sent,remorse
user_33101,remorse_22 bro currently?,sent,remorse
user_33102,REMORSE_44 ALL THE TIME,sent,remorse
user_33103,"Seriously, insanely remorse_63 for real!",sent,remorse
user_33104,"You know crazy what, remorse_36!?",sent,remorse
user_33105,"Hey, remorse_84 man. Know what I mean?!",sent,remorse
user_33106,"Look, remorse_94 at the moment. Don't you think?!",sent,remorse
user_33107,remorse_36 always,sent,remorse
user_33108,remorse_67 24/7. Isn't it?.,sent,remorse
user_33109,remorse_11,sent,remorse
user_33110,"Seriously, mega remorse_51",sent,remorse
user_33111,remorse_43 dude!,sent,remorse
user_33112,"Look, remorse_2 never!",sent,remorse
user_33113,REMORSE_12 THIS MOMENT. GET IT?...,sent,remorse
user_33114,remorse_75!!,sent,remorse
user_33115,"LOOK, CRAZY REMORSE_94 YOU KNOW",sent,remorse
user_33116,"Trust me, so remorse_29",sent,remorse
user_33117,REMORSE_42 TRUST ME!?,sent,remorse
user_33118,remorse_24 right now lately,sent,remorse
user_33119,"I have to tell you, remorse_58!?",sent,remorse
user_33120,"To mega be frank, remorse_85 recently",sent,remorse
user_33121,remorse_5. Understand?,sent,remorse
user_33122,"I have to tell you, remorse_21 recently. Get it?",sent,remorse
user_33123,REMORSE_37 BRO EVERY DAY!!,sent,remorse
user_33124,"For extremely real, remorse_29",sent,remorse
user_33125,REMORSE_68 24/7. ISN'T IT?,sent,remorse
user_33126,remorse_18 nowadays!!,sent,remorse
user_33127,remorse_81 every day!?,sent,remorse
user_33128,I absolutely feel remorse!!,sent,remorse
user_33129,"no joke, utterly remorse_43 currently. know what i mean?!?",sent,remorse
user_33130,remorse_13 never...,sent,remorse
user_33131,remorse_73 today.,sent,remorse
user_33132,remorse_91 constantly!,sent,remorse
user_33133,"I insanely must say, remorse_81 never!",sent,remorse
user_33134,remorse_39. you feel me?,sent,remorse
user_33135,"Listen, crazy feeling remorse for real right now.",sent,remorse
user_33136,"Seriously, remorse_39 at the moment forever",sent,remorse
user_33137,remorse_60 at the moment,sent,remorse
user_33138,"to totally be frank, remorse_90 believe me nowadays",sent,remorse
user_33139,"BY THE WAY, REMORSE_63 AT THE MOMENT RECENTLY!",sent,remorse
user_33140,REMORSE_19...,sent,remorse
user_33141,"You absolutely know what, remorse_18!",sent,remorse
user_33142,remorse_32 at the moment,sent,remorse
user_33143,Feeling remorse honestly every day. You feel me?,sent,remorse
user_33144,REMORSE_37,sent,remorse
user_33145,remorse_46!,sent,remorse
user_33146,"Honestly, super remorse_84 seriously. Know what I mean?...",sent,remorse
user_33147,remorse_88,sent,remorse
user_33148,"Look, so remorse",sent,remorse
user_33149,"You know what, totally remorse_52",sent,remorse
user_33150,"i must very say, remorse_16 bro. isn't it?",sent,remorse
user_33151,"NO JOKE, MEGA REMORSE_26!",sent,remorse
user_33152,"I have to tell you, remorse_17 man every day",sent,remorse
user_33153,remorse_23 trust me!!,sent,remorse
user_33154,remorse_36?,sent,remorse
user_33155,remorse_9 for real this moment,sent,remorse
user_33156,remorse_43,sent,remorse
user_33157,remorse_90 forever,sent,remorse
user_33158,remorse_34 I swear forever,sent,remorse
user_33159,remorse_68,sent,remorse
user_33160,I feel remorse,sent,remorse
user_33161,remorse_12 right now?,sent,remorse
user_33162,remorse_67!!,sent,remorse
user_33163,"No really joke, remorse_92 trust me",sent,remorse
user_33164,"To be absolutely frank, remorse_18 no cap. Agree?!!",sent,remorse
user_33165,"Just so you know, remorse_45",sent,remorse
user_33166,REMORSE_43 SERIOUSLY!!,sent,remorse
user_33167,"Seriously, remorse_76 no cap!!",sent,remorse
user_33168,"By the way, remorse_91 for real!",sent,remorse
user_33169,"To be frank, remorse_22 I swear",sent,remorse
user_33170,"NO INSANELY JOKE, REMORSE_39 RIGHT NOW. GET IT?!",sent,remorse
user_33171,"Look, remorse mood. See what I'm saying?",sent,remorse
user_33172,"believe me, remorse_9 24/7!?",sent,remorse
user_33173,REMORSE_66 FOREVER,sent,remorse
user_33174,"Seriously, insanely remorse_89 lately!!",sent,remorse
user_33175,remorse_49 you know,sent,remorse
user_33176,remorse_44!!,sent,remorse
user_33177,REMORSE_38 DAMN CONSTANTLY,sent,remorse
user_33178,"By the way, remorse_83 believe me constantly. Know what I mean?!",sent,remorse
user_33179,remorse_44?,sent,remorse
user_33180,remorse_86 nowadays!?,sent,remorse
user_33181,remorse_27 constantly,sent,remorse
user_33182,"Honestly, remorse_66 believe me",sent,remorse
user_33183,"By the way, remorse_27 you know!!",sent,remorse
user_33184,remorse_59 i swear. understand?...,sent,remorse
user_33185,REMORSE_66 24/7,sent,remorse
user_33186,"For real, very remorse_10 right now. Don't you think?",sent,remorse
user_33187,remorse_54 trust me!!,sent,remorse
user_33188,remorse_64 never!?,sent,remorse
user_33189,"By the way, crazy remorse_87!?",sent,remorse
user_33190,"YOU KNOW MEGA WHAT, REMORSE_94",sent,remorse
user_33191,"BELIEVE ME, REMORSE_20",sent,remorse
user_33192,"Actually, completely remorse_10!",sent,remorse
user_33193,remorse_56 no cap this moment. isn't it?,sent,remorse
user_33194,REMORSE_74 NEVER,sent,remorse
user_33195,So remorse...,sent,remorse
user_33196,"I swear, this absolutely is remorse I swear",sent,remorse
user_33197,remorse_23 believe me?,sent,remorse
user_33198,"Listen, completely remorse_65 every day!?",sent,remorse
user_33199,"Believe me, remorse_45",sent,remorse
user_33200,remorse_92 bro currently?,sent,remorse
user_33201,"I super swear, remorse_13 right now",sent,remorse
user_33202,remorse_68 forever!,sent,remorse
user_33203,"Believe me, remorse_17...",sent,remorse
user_33204,remorse_47. know what i mean?,sent,remorse
user_33205,"ACTUALLY, REMORSE_12 BRO?",sent,remorse
user_33206,"Listen, completely remorse_65 bro",sent,remorse
user_33207,remorse_94 I swear every day,sent,remorse
user_33208,remorse_31 right now...,sent,remorse
user_33209,"Honestly, extremely remorse_24",sent,remorse
user_33210,"Actually, i feel remorse!",sent,remorse
user_33211,remorse_68. You feel me?,sent,remorse
user_33212,"Hey, remorse_76.",sent,remorse
user_33213,remorse_29,sent,remorse
user_33214,remorse_34,sent,remorse
user_33215,"For real, ridiculously remorse_20",sent,remorse
user_33216,remorse_9,sent,remorse
user_33217,remorse_24!?,sent,remorse
user_33218,"TO BE FRANK, SO REMORSE_60. YOU FEEL ME?",sent,remorse
user_33219,"honestly, incredibly remorse_69 trust me?",sent,remorse
user_33220,remorse_10 dude!!,sent,remorse
user_33221,"FOR REAL, COMPLETELY REMORSE_20",sent,remorse
user_33222,remorse_91!!,sent,remorse
user_33223,remorse_18,sent,remorse
user_33224,"To be frank, remorse_13?",sent,remorse
user_33225,remorse_21 24/7!?,sent,remorse
user_33226,remorse_61,sent,remorse
user_33227,remorse_79 nowadays,sent,remorse
user_33228,"Listen, very remorse_49 never. See what I'm saying?",sent,remorse
user_33229,remorse_45 forever!,sent,remorse
user_33230,remorse_66,sent,remorse
user_33231,REMORSE_33,sent,remorse
user_33232,remorse_73 nowadays,sent,remorse
user_33233,remorse_17 all the time,sent,remorse
user_33234,"Honestly, remorse_6",sent,remorse
user_33235,"For real, incredibly remorse_12.",sent,remorse
user_33236,"Trust incredibly me, remorse_10 honestly every day",sent,remorse
user_33237,"Seriously, mega remorse_44!?",sent,remorse
user_33238,remorse_59 seriously this moment!!,sent,remorse
user_33239,remorse_1,sent,remorse
user_33240,remorse_32,sent,remorse
user_33241,remorse_60,sent,remorse
user_33242,"You know what, remorse_23 nowadays. Don't you think?!",sent,remorse
user_33243,"Hey, crazy remorse_87",sent,remorse
user_33244,remorse_32 today. You feel me?,sent,remorse
user_33245,remorse_70.,sent,remorse
user_33246,remorse_72,sent,remorse
user_33247,remorse_87.,sent,remorse
user_33248,remorse_65,sent,remorse
user_33249,remorse_86 dude. Get it?,sent,remorse
user_33250,"Honestly, remorse_64. See what I'm saying?",sent,remorse
user_33251,"I must say, remorse_72 dude...",sent,remorse
user_33252,remorse_10,sent,remorse
user_33253,So mega remorse,sent,remorse
user_33254,"Actually, remorse_15 honestly!!",sent,remorse
user_33255,remorse_38,sent,remorse
user_33256,remorse_67. right?,sent,remorse
user_33257,remorse_78 forever,sent,remorse
user_33258,remorse_80 I swear,sent,remorse
user_33259,remorse_65 all the time. get it?,sent,remorse
user_33260,"HONESTLY, REMORSE_36 NO CAP",sent,remorse
user_33261,"I must crazy say, remorse_8. Get it?",sent,remorse
user_33262,REMORSE_14 HONESTLY,sent,remorse
user_33263,remorse_48 seriously. get it?,sent,remorse
user_33264,remorse_58!!,sent,remorse
user_33265,"For real, remorse_24 nowadays",sent,remorse
user_33266,"Trust me, super remorse_47. Understand?",sent,remorse
user_33267,remorse_30,sent,remorse
user_33268,remorse_92 at the moment,sent,remorse
user_33269,"Trust me, remorse_82 for real. You feel me?",sent,remorse
user_33270,REMORSE_37 SERIOUSLY CURRENTLY. ISN'T IT?!,sent,remorse
user_33271,"Believe me, remorse_32",sent,remorse
user_33272,i insanely feel remorse,sent,remorse
user_33273,remorse_47,sent,remorse
user_33274,remorse_49 man!?,sent,remorse
user_33275,"for real, very remorse_72 no cap!",sent,remorse
user_33276,remorse_86 believe me,sent,remorse
user_33277,"To really be frank, remorse_72 at the moment",sent,remorse
user_33278,"You know what, remorse_64!",sent,remorse
user_33279,"trust me, remorse_92",sent,remorse
user_33280,remorse_93 bro currently. You feel me?!!,sent,remorse
user_33281,remorse_94 today!!,sent,remorse
user_33282,"Hey, truly remorse_59",sent,remorse
user_33283,"Seriously, absolutely remorse_57!?",sent,remorse
user_33284,remorse_14 right now this moment,sent,remorse
user_33285,"By the really way, remorse_63",sent,remorse
user_33286,remorse_39. Understand??,sent,remorse
user_33287,remorse_7,sent,remorse
user_33288,"To be frank, remorse_28 man. Know what I mean??",sent,remorse
user_33289,"For mega real, remorse_90",sent,remorse
user_33290,remorse_71 trust me,sent,remorse
user_33291,remorse_22!,sent,remorse
user_33292,"I must insanely say, remorse_51 man!",sent,remorse
user_33293,"You know what, remorse_4 this moment",sent,remorse
user_33294,REMORSE_32 I SWEAR,sent,remorse
user_33295,remorse_41,sent,remorse
user_33296,remorse_56 every day,sent,remorse
user_33297,REMORSE_57.,sent,remorse
user_33298,remorse_26 bro...,sent,remorse
user_33299,"Honestly, ridiculously remorse_1",sent,remorse
user_33300,remorse_6!?,sent,remorse
user_33301,"By the way, remorse_86 seriously",sent,remorse
user_33302,"I must very say, remorse_9...",sent,remorse
user_33303,"To be frank, remorse_47. Get it?",sent,remorse
user_33304,remorse_5,sent,remorse
user_33305,remorse_35 dude recently. Right?!!,sent,remorse
user_33306,remorse_86,sent,remorse
user_33307,remorse_49 constantly...,sent,remorse
user_33308,This insanely is remorse. Agree?,sent,remorse
user_33309,remorse_49,sent,remorse
user_33310,"To totally be frank, remorse_34",sent,remorse
user_33311,remorse_3 trust me!?,sent,remorse
user_33312,REMORSE_23 LATELY,sent,remorse
user_33313,REMORSE_63!,sent,remorse
user_33314,Feeling remorse,sent,remorse
user_33315,So remorse never. Right?!,sent,remorse
user_33316,"Look, insanely remorse_40 this moment. Get it?!!",sent,remorse
user_33317,REMORSE_5 NOWADAYS,sent,remorse
user_33318,REMORSE_58. UNDERSTAND?,sent,remorse
user_33319,remorse_70,sent,remorse
user_33320,remorse_34. Isn't it?!!,sent,remorse
user_33321,remorse_21 bro!,sent,remorse
user_33322,remorse_78 right now?,sent,remorse
user_33323,remorse_27 lately!!,sent,remorse
user_33324,"Seriously, really remorse_5 dude constantly",sent,remorse
user_33325,"Just so you know, remorse_1 bro?",sent,remorse
user_33326,remorse_59,sent,remorse
user_33327,"JUST SO YOU UTTERLY KNOW, REMORSE_84 DAMN",sent,remorse
user_33328,"To be frank, mega remorse_62?",sent,remorse
user_33329,"Honestly, truly remorse_84 lately. Right?",sent,remorse
user_33330,remorse_30 always,sent,remorse
user_33331,remorse_3,sent,remorse
user_33332,"LISTEN, REMORSE_57",sent,remorse
user_33333,"You know what, remorse_85",sent,remorse
user_33334,remorse_33. understand?,sent,remorse
user_33335,REMORSE_89 FOR REAL NEVER...,sent,remorse
user_33336,remorse_43 damn forever...,sent,remorse
user_33337,remorse_68. Right?...,sent,remorse
user_33338,"I SWEAR, INSANELY REMORSE_92",sent,remorse
user_33339,remorse_52,sent,remorse
user_33340,remorse_15,sent,remorse
user_33341,remorse_71 man never,sent,remorse
user_33342,remorse_76,sent,remorse
user_33343,This is remorse,sent,remorse
user_33344,REMORSE_13,sent,remorse
user_33345,"I swear, remorse_60!?",sent,remorse
user_33346,"Believe me, totally remorse_70 believe me",sent,remorse
user_33347,"Honestly, remorse_7",sent,remorse
user_33348,remorse_77!!,sent,remorse
user_33349,remorse_63 at the moment,sent,remorse
user_33350,"For real, truly remorse_83 all the time!!",sent,remorse
user_33351,remorse_4 always.,sent,remorse
user_33352,remorse_54,sent,remorse
user_33353,remorse_17,sent,remorse
user_33354,"Look, remorse_30 dude",sent,remorse
user_33355,"Hey, totally remorse_30 for real",sent,remorse
user_33356,remorse_54.,sent,remorse
user_33357,remorse_69 nowadays,sent,remorse
user_33358,remorse_28 for real this moment.,sent,remorse
user_33359,remorse_81 right now. You feel me?,sent,remorse
user_33360,remorse_40 24/7,sent,remorse
user_33361,REMORSE_25 AT THE MOMENT. GET IT?,sent,remorse
user_33362,"Listen, remorse_28.",sent,remorse
user_33363,REMORSE_32,sent,remorse
user_33364,REMORSE_82!,sent,remorse
user_33365,remorse_35 I swear!?,sent,remorse
user_33366,REMORSE_1!?,sent,remorse
user_33367,remorse_26 no cap. Know what I mean?,sent,remorse
user_33368,"Just very so you know, remorse_11",sent,remorse
user_33369,remorse_28 right now.,sent,remorse
user_33370,"I very must say, remorse_28. Get it?",sent,remorse
user_33371,"Hey, so remorse_73",sent,remorse
user_33372,REMORSE_92,sent,remorse
user_33373,remorse_52 for real,sent,remorse
user_33374,remorse_1!,sent,remorse
user_33375,remorse_35!?,sent,remorse
user_33376,remorse_66 always. Get it?,sent,remorse
user_33377,remorse_21 today!!,sent,remorse
user_33378,remorse_85 no cap,sent,remorse
user_33379,"Believe me, insanely remorse_20. Agree?!",sent,remorse
user_33380,remorse_49 right now!!,sent,remorse
user_33381,THIS REALLY IS REMORSE DAMN THIS MOMENT,sent,remorse
user_33382,remorse_8 you know!!,sent,remorse
user_33383,"For real, remorse_87. Right??",sent,remorse
user_33384,"listen, totally remorse_16 for real forever",sent,remorse
user_33385,remorse_92!,sent,remorse
user_33386,"Seriously, remorse_88",sent,remorse
user_33387,remorse_73,sent,remorse
user_33388,remorse_38!?,sent,remorse
user_33389,"I ridiculously swear, remorse_54. Agree?!!",sent,remorse
user_33390,FEELING REMORSE FOR REAL. GET IT?,sent,remorse
user_33391,"ACTUALLY, TRULY REMORSE_89 NOWADAYS. KNOW WHAT I MEAN?",sent,remorse
user_33392,"I have to tell utterly you, remorse_5",sent,remorse
user_33393,REMORSE_78 SERIOUSLY CONSTANTLY...,sent,remorse
user_33394,"Hey, utterly remorse_25 currently!?",sent,remorse
user_33395,"LOOK, REMORSE_61",sent,remorse
user_33396,remorse_65...,sent,remorse
user_33397,remorse_16 at the moment. Don't you think?,sent,remorse
user_33398,"Believe me, remorse_38 dude constantly?",sent,remorse
user_33399,remorse_19 right now constantly,sent,remorse
user_33400,remorse_87 believe me. Know what I mean?!?,sent,remorse
user_33401,remorse_55 I swear!,sent,remorse
user_33402,remorse_3!,sent,remorse
user_33403,REMORSE_52!,sent,remorse
user_33404,remorse_68 lately...,sent,remorse
user_33405,"Believe mega me, remorse_30",sent,remorse
user_33406,remorse_84 constantly,sent,remorse
user_33407,remorse_88 man this moment!,sent,remorse
user_33408,remorse_86 man always. Agree?!,sent,remorse
user_33409,remorse_13 damn,sent,remorse
user_33410,remorse_35 bro.,sent,remorse
user_33411,remorse_37,sent,remorse
user_33412,remorse_77. don't you think?,sent,remorse
user_33413,"I HAVE TO TELL YOU, FEELING REMORSE BRO!?",sent,remorse
user_33414,"Believe me, remorse_72?",sent,remorse
user_33415,"Just so you know, remorse_5 damn never",sent,remorse
user_33416,"Actually, extremely remorse_62!",sent,remorse
user_33417,"To be extremely frank, remorse_91. Isn't it?",sent,remorse
user_33418,remorse_35?,sent,remorse
user_33419,remorse_90,sent,remorse
user_33420,remorse_7...,sent,remorse
user_33421,"I have to tell you, remorse_46 nowadays. Understand?!?",sent,remorse
user_33422,So ridiculously remorse. Isn't it?!,sent,remorse
user_33423,remorse_79 forever...,sent,remorse
user_33424,"no joke, remorse_76!!",sent,remorse
user_33425,"Seriously, absolutely remorse_32 man",sent,remorse
user_33426,"Listen, absolutely remorse_82 constantly",sent,remorse
user_33427,"Look, remorse_0 this moment!?",sent,remorse
user_33428,"Honestly, remorse_67",sent,remorse
user_33429,remorse_36. Understand?,sent,remorse
user_33430,remorse_53 you know...,sent,remorse
user_33431,REMORSE_64 MAN!?,sent,remorse
user_33432,"Look, incredibly remorse_80 right now right now",sent,remorse
user_33433,"i totally must say, remorse_58",sent,remorse
user_33434,remorse_85 trust me. Understand?,sent,remorse
